caption,caption_source,image_0_url,image_1_url,label_0,label_1,num_example_per_prompt,model_0,model_1
"beautiful meadow at sunrise, thin morning fog hovering close to the ground, symmetry, intricate Details, raphael lacoste, eddie mendoza, alex ross, concept art, matte painting, highly detailed, rule of thirds, dynamic lighting, cinematic, detailed, denoised, centerd, clean render",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00216.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00217.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"hyper realistic detailed portrait, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, alphonse mucha, global illumination, radiant light, detailed and intricate environment, highly detailed, award winning art",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00218.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00219.jpg,1.0,0.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
sketch of manga girl in dramatic pose,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00220.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00221.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a film still of Patrick Stewart as Iron Man in the new Iron Man film,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00222.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00223.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
hybrid of joe biden and a banana,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00224.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00225.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"portrait of a man who looks like a bulldog, oil on canvas by william sidney mont, 1 8 8 3, trending on art station",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00226.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00227.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"the gates of hell, fairy tale, stunning, surrounding cinematic light, hyper detailed, ornate and intricate, 4 k cinematic octane render",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00228.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00229.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"epic photo of salma hayek as beautiful barbarian warrior princess in a battle scene, detailed eyes, neutral expression, depth of field, photorealistic, cinematic lighting, lovely bokeh, warm colours, dusk, movie quality",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00230.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00231.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
cartoon occult beast toy on display,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00232.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00233.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
natalie portman with blonde hair,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00234.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00235.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Photograph of a chicken drinking from a river,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00236.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00237.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"byzantine gothic goddess, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00238.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00239.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
looking from space at exploding volcano in middle of the sea with pink beach and shiny sun in back ground and alien plants on beach,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00240.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00241.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"baroque oil painting anime character concept art key visual full body portrait, bored young maid nazi secret police with long flowing blonde hair and blue eyes wearing nazi jet black leather uniform, ingsoc gapmoe kuudere noble grimdark evil dictator, trending pixiv fanbox, rule of thirds golden ratio, painted by greg rutkowski makoto shinkai takashi takeuchi studio ghibli",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00242.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00243.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a thin guy with an overbite wearing a beret and a plaid shirt on a quiz tv show,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00244.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00245.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"hyperrealistic giant toy robot in city, stunning, realistic, highly detailed attributes and atmosphere, dim volumetric cinematic lighting, 8 k octane extremely hyper - detailed render, post - processing, masterpiece,",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00246.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00247.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
epic battle between two wizards,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00248.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00249.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a high quality photo of an antropomorphic capybara wearing a suit, 8k, digital art",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00250.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00251.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a temple made of white marble and gold, light coming from the entrance, people passing by, matte painting in the style of Daniel Dociu",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00252.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00253.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"Walter white, fast and furious, cinematic shot, 4k HD",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00254.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00255.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"breathtaking detailed concept art painting kaleidoscope art deco pattern of blonde faces goddesses amalmation flowers, by hsiao - ron cheng, bizarre compositions, exquisite detail, extremely moody lighting, 8 k",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00256.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00257.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Jibaku Shounen,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00258.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00259.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a breathtaking landscape image,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00260.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00261.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"blueprint drawings of a futuristic sport car, concept art, industrial design, artstation",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00262.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00263.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a wormhole to the hell,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00264.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00265.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
portrait rococo painting of frog gentleman by monet,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00266.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00267.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"beautiful ink sketch, dieselpunk high fantasy, chinese ming warrior, by chris riddell, ilya kuvshinov, wlop, krenz kushart, boris vallejo, ayami kojima and ayami kojima",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00268.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00269.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a portrait of a beautiful witch maiden, dark eyes, dark hair, olive skin, depth of field, zeiss lens, detailed, centered, artstation, fashion photoshoot, by Annie Leibovitz and Steve McCurry, David Lazar, Jimmy Nelsson, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00270.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00271.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Kermit the Frog as Superman,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00272.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00273.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
2d flat fun simple game character,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00274.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00275.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"humanoid with an iguana head, claok and hood warrior, evil sword. Matte painting by Craig Mullins and Anato Finnstark style of magic the gathering, dark fantasy, style of game of thrones, concept art trending on artstation, 4k, insane details",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00276.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00277.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"heaven, highly detailed, 4k, HDR, award-winning, octane render, trending on artstation, volumetric lighting",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00278.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00279.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"CCTV footage of a werewolf at a gas station, night, grainy, unsolved mystery",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00280.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00281.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"an alien landscape, by greg rutkowski, trending on artstation",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00282.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00283.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"she is fashion, all dressed in black, beautiful face and eyes, black and red mask on her face, black and red velvet fabric, highly detailed, white accents, cel shaded, cinematic shot, trending on artstation, high quality, detailed and chaotic background, brush strokes all over, by jama jurabaev",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00284.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00285.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
angelababy eating a big poly-poop ice-cream,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00286.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00287.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Darth Vader with American Soldiers during WW2,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00288.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00289.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"overgrown cyberpunk city street, neon light, dark",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00290.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00291.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a cruise ship in a bottle,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00292.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00293.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
ripped physique winged man Norm MacDonald disguised as a mothra whilst wearing a traffic cone hat darick robertson,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00294.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00295.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"hyperrealistic mixed media high resolution painting of a Vladimir Putin, stunning 3d render inspired art by István Sándorfi and Greg Rutkowski, perfect symmetry, dim volumetric lighting, 8k octane beautifully detailed render, post-processing, extremely hyper-detailed, intricate, epic composition, highly detailed attributes, highly detailed atmosphere, cinematic lighting, masterpiece, trending on artstation, very very detailed, masterpiece, stunning, flawless structure, lifelike texture, perfection,",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00296.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00297.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"surrealistic mermaid, half fish half woman , woman with fish head, diving in the air rounded by jelly clouds made by national geographic underwater photographer 4k, 8k,",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00298.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00299.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Dean Martin and Jerry Lewis in road to Eldorado,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00300.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00301.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a beautiful painting lovely toy dog, by kusama yayoi and murakami color screen printing",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00302.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00303.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"intricate detailed color smashing fluid oil paint and acrylic paint, autumn leaf headdress, melting wax, mycelia, abstract impressionism, ruan jia, fantasy, hyper detailed, concept art, by gustav klimt and cy twombly and irakli nadar",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00304.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00305.jpg,1.0,0.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"deathclaw from fallout 4, unreal engine 5, 4 k, graphics overhaul mod",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00306.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00307.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"A lonely astronaut, photo, cinematic lighting",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00308.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00309.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
ice sculpture inspired by a man made sculpture of a dinosaur. angels everywhere.,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00310.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00311.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"several female character designs, kim jung gi, Greg Rutkowski, Darek Zabrocki, Karlkka, Jayison Devadas, Phuoc Quan, trending on Artstation, 8K, ultra wide angle, pincushion lens effect",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00312.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00313.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
a beautiful forest with a fox,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00314.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00315.jpg,1.0,0.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
corporate,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00316.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00317.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
full body photo of Emma Watson as a vampire warrior,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00318.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00319.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"symmetry!! portrait of male wizard, high fantasy, golden ratio, glowing lights!! intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 4 k",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00320.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00321.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
painting of an black strong african man by jean-michel basquiat,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00322.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00323.jpg,1.0,0.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a portrait of a beautiful young woman with a lot of personality, outdoors setting, pencil sketch style",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00324.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00325.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a serene landscape with a singular building near a lake at sunset, anime style, 8k, low saturation, high quality, high detail, cartoon",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00326.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00327.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"film still of dwayne johnson as ip man, pose wing chun style",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00328.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00329.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"atmospheric polaroid photo of the backrooms, yellow lighting",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00330.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00331.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"portrait, Marques Brownlee , dramatic lighting, cinematic, establishing shot, extremely high detail, foto realistic, cinematic lighting, post processed, concept art, artstation, style by eddie mendoza, raphael lacoste, alex ross",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00332.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00333.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
Medium shot of a typical character in the style of trending on Artstation,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00334.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00335.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
pikachu in the simpsons,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00336.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00337.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"perfectly centered portrait, front view of a beautiful biomechanical android alien robot skull, female, flowing hair, intense stare, sarcastic smile, symmetrical, concept art, intricate detail, volumetric shadows and lighting, realistic oil painting by tim hildebrandt,",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00338.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00339.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"mystical figure in occult robes in a dark misty forest opens a portal to hell, highly detailed, epic",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00340.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00341.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"savage story, sweaty, dynamic action pose, insane, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, Unreal Engine 5, 8K, art by artgerm and greg rutkowski and alphonse mucha",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00342.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00343.jpg,0.5,0.5,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"dragonsreach from skyrim, in game screenshot, aerial shot",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00344.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00345.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
A serene landscape with a singular building in the style of charcoal sketch on craft paper,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00346.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00347.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
HD portrait of Donald Trump,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00348.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00349.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
cyber punk,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00350.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00351.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
portrait face head eyes man ears Nightmarish Horse Man Warlock the Hank Hill camouflaged as a Pony wearing a black shirt mark ryden greg rutkowski andrew wyeth giorgio de chirico dan witz,DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00352.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00353.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"a mystical fairy city in the amethysts wall of a dreamy waterfall cave with and lilac sunrays, trending on artstation, concept art, matte painting, by giger, by degas, by goya, by munch 8 k",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00354.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00355.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"centered hyper-realistic single piece of fruit, gray background",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00356.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00357.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
"baroque oil painting of anime key visual concept art of anime girl character study, brutalist dark fantasy, rain, rule of thirds, cinematic lighting, fake hidden detail, trending on pixiv fanbox, acrylic palette knife and brush, style of makoto shinkai studio ghibli genshin impact jamie wyeth james gilleard greg rutkowski",DiffusionDB,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00358.jpg,/mnt/qb/work/bethge/bkr405/data/compositionality-datasets/text2image_evaluation/img/00359.jpg,0.0,1.0,1,stable-diffusion-v1.5,d3po-stable-diffusion-v1.5
